variant,image,family
Saab 2000,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0094/000018.jpg,Saab 2000
Saab 2000,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0094/000017.jpg,Saab 2000
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000019.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000022.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000016.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000015.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000010.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000028.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000032.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000030.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000005.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000024.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000003.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000012.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000009.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000026.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000031.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000002.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000017.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000008.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000011.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000025.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000027.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000033.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000004.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000018.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000007.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000029.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000023.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000006.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000021.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000013.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000020.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000014.jpg,MD-11
MD-11,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0086/000001.jpg,MD-11
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000030.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000019.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000015.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000016.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000009.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000003.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000005.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000028.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000013.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000026.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000022.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000010.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000031.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000002.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000025.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000017.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000023.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000033.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000029.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000012.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000001.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000027.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000024.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000021.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000006.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000004.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000007.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000018.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000008.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000014.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000011.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000020.jpg,MD-80
MD-80,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0087/000032.jpg,MD-80
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000028.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000029.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000032.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000010.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000033.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000026.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000003.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000022.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000015.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000025.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000030.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000027.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000007.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000016.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000019.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000004.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000008.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000002.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000009.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000006.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000013.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000014.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000001.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000021.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000024.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000023.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000017.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000018.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000020.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000011.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000031.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000005.jpg,Metroliner
Metroliner,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0090/000012.jpg,Metroliner
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000021.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000034.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000002.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000029.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000017.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000015.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000007.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000012.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000033.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000008.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000016.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000009.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000018.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000004.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000010.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000025.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000024.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000003.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000001.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000005.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000023.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000030.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000031.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000032.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000020.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000026.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000027.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000028.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000013.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000011.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000022.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000006.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000014.jpg,MD-80
MD-87,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0088/000019.jpg,MD-80
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000032.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000008.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000028.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000017.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000006.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000007.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000010.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000029.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000033.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000004.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000024.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000026.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000005.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000030.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000009.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000003.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000013.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000019.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000020.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000002.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000023.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000018.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000016.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000011.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000025.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000022.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000012.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000014.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000001.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000021.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000015.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000031.jpg,MD-90
MD-90,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0089/000027.jpg,MD-90
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000019.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000030.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000015.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000011.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000005.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000025.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000027.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000012.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000029.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000034.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000031.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000004.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000016.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000003.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000014.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000022.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000010.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000007.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000033.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000028.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000032.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000020.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000024.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000023.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000013.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000026.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000017.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000018.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000001.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000008.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000009.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000002.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000021.jpg,King Air
Model B200,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0091/000006.jpg,King Air
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000010.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000008.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000002.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000021.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000007.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000031.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000022.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000005.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000025.jpg,PA-28
PA-28,/content/gdrive/My Drive/Retail Pulse ML Assignment Data/train/0092/000030.jpg,PA-28
